Date,BTC,DXY,GLD,NDX,TLT,USDT,SPX,Rates,BTC_Volume,active_addresses,hash_rate,n_transactions,BTC_AG,BTC_AL,RSI_BTC,SPX_AG,SPX_AL,RSI_SPX,NDX_AG,NDX_AL,RSI_NDX,GLD_AG,GLD_AL,RSI_GLD,TLT_AG,TLT_AL,RSI_TLT,USDT_AG,USDT_AL,RSI_USDT,Trend_DXY,Trend_Rates,Ret_BTC,Ret_SPX,Ret_NDX,Ret_GLD,Ret_TLT,Ret_USDT,Ret_HashRate,Ret_Transactions,Prev_RSI_BTC,Prev_RSI_SPX,Prev_RSI_NDX,Prev_DXY_Trend,Prev_Rate_Trend,Prev_BTC_AG,Prev_BTC_AL,Prev_SPX_AG,Prev_SPX_AL,Prev_NDX_AG,Prev_NDX_AL,Prev_RSI_GLD,Prev_GLD_AG,Prev_GLD_AL,Prev_RSI_TLT,Prev_TLT_AG,Prev_TLT_AL,Prev_RSI_USDT,Prev_USDT_AG,Prev_USDT_AL,Prev_Active_Addresses,Prev_Active_Addresses_Z
2017-04-01,1347.8900146484375,99.05000305175781,120.7699966430664,128.32376098632812,96.74589538574219,,2384.199951171875,0.7799999713897705,9757448112.0,539391.75,3732426.3748469152,276571.85714285716,69.35922467485229,18.759330854373097,78.71125923285092,31.223092861203337,12.478555132183404,71.44603074448874,2.554962090532818,0.8648812485444279,74.7099161338252,2.1678994012927353,1.9228367902472319,52.9953362863183,1.2979339503353857,1.216781587054225,51.613549566035616,0.0,0.0,100.0,-1.2999954223632812,0.041999995708465576,25.76064019287243,0.9091208748854607,2.94063158750284,1.726748147982482,1.5538672816380217,,7.259618784637656,-4.335241210644036,72.57292636332811,70.40707778508514,72.61305216920411,-0.7700042724609375,0.2149999737739563,53.45608998938418,20.20235630470949,31.97256304523821,13.438443988505204,2.469518148465931,0.9314105753555377,51.25033805567674,2.1769689381334625,2.070747312573942,49.48975462662432,1.2839057231826991,1.3103801706737805,100.0,0.0,0.0,522764.75,1.4981899766588886
2017-05-01,2286.409912109375,96.91999816894531,120.62000274658203,133.3249969482422,98.57511901855469,,2411.800048828125,0.949999988079071,34261856864.0,615103.5714285715,4209540.206749793,321488.39285714284,131.4421298738584,17.419378650489303,88.29826539905028,30.964307489420953,11.587229765598876,72.76895145725453,2.729695938488621,0.8031040165055402,77.26720938811641,2.01304944405754,1.7962051549784566,52.84628243454717,1.3358832133694654,1.1298686165503518,54.177520915107934,0.0,0.0,100.0,-2.1300048828125,0.17000001668930054,69.62881891411045,1.1576251246328662,3.8973576861162096,-0.12419798017191397,1.8907506365196003,,12.782940210641037,16.24045778854679,78.71125923285092,71.44603074448874,74.7099161338252,-1.2999954223632812,0.041999995708465576,69.35922467485229,18.759330854373097,31.223092861203337,12.478555132183404,2.554962090532818,0.8648812485444279,52.9953362863183,2.1678994012927353,1.9228367902472319,51.613549566035616,1.2979339503353857,1.216781587054225,100.0,0.0,0.0,539391.75,1.4599547000516127
2017-06-01,2480.840087890625,95.66000366210938,118.0199966430664,129.88076782226562,99.35269927978516,,2423.409912109375,0.9929999709129333,44478140928.0,555796.0,5055712.964259328,278759.85714285716,135.94127601010067,16.175137318311496,89.36660616406321,29.581847188837315,10.759570496627529,73.3287248838946,2.5347176571680055,0.9917558100391847,71.87683902171506,1.8692601980534302,1.8536195084453972,50.2100617108408,1.2960044310738226,1.0491637153681839,55.26275090509257,0.0,0.0,100.0,-1.2599945068359375,0.042999982833862305,8.503732193929924,0.4813775207812565,-2.5833333619453502,-2.155534773928114,0.7888200074950946,,20.10131073585515,-13.290848647612796,88.29826539905028,72.76895145725453,77.26720938811641,-2.1300048828125,0.17000001668930054,131.4421298738584,17.419378650489303,30.964307489420953,11.587229765598876,2.729695938488621,0.8031040165055402,52.84628243454717,2.01304944405754,1.7962051549784566,54.177520915107934,1.3358832133694654,1.1298686165503518,100.0,0.0,0.0,615103.5714285715,2.0003227975697446
2017-07-01,2875.340087890625,92.86000061035156,120.75,135.52386474609375,98.70381927490234,,2470.300048828125,1.0529999732971191,32619956992.0,468704.375,5920680.673509499,236692.30357142858,154.4097562950935,15.019770367003531,91.13509276517173,30.818153583831077,9.991029746868419,75.51769251076271,2.7567447476437286,0.9209161093221,74.95918886653727,1.9307418522591564,1.7212181149850119,52.86864778301848,1.203432685997121,1.020572021762086,54.1110673821207,0.0,0.0,100.0,-2.8000030517578125,0.06000000238418579,15.901871383230915,1.9348826001101882,4.344828736730588,2.313170169958645,-0.6531075749190429,,17.108718698330815,-15.090965393152022,89.36660616406321,73.3287248838946,71.87683902171506,-1.2599945068359375,0.042999982833862305,135.94127601010067,16.175137318311496,29.581847188837315,10.759570496627529,2.5347176571680055,0.9917558100391847,50.2100617108408,1.8692601980534302,1.8536195084453972,55.26275090509257,1.2960044310738226,1.0491637153681839,100.0,0.0,0.0,555796.0,0.9923805527074055
2017-08-01,4703.39013671875,92.66999816894531,125.81999969482422,138.33401489257812,102.05748748779297,,2471.64990234375,0.9779999852180481,63548016640.0,549326.5714285715,6356888.385919136,245612.25,273.9554914760243,13.946929626503278,95.15567476887021,28.713275007530644,9.277384764949247,75.57982719829019,2.7605594189894886,0.8551363872276643,76.34932712654461,2.154974555299518,1.598273963914654,57.41625006357722,1.3570209379180855,0.9476740202076511,58.88071795070291,0.0,0.0,100.0,-0.19000244140625,-0.07499998807907104,63.57682892979797,0.0546433019853243,2.0735463467996817,4.198757511241591,3.3977086576054916,,7.3675264123149065,3.768583217104715,91.13509276517173,75.51769251076271,74.95918886653727,-2.8000030517578125,0.06000000238418579,154.4097562950935,15.019770367003531,30.818153583831077,9.991029746868419,2.7567447476437286,0.9209161093221,52.86864778301848,1.9307418522591564,1.7212181149850119,54.1110673821207,1.203432685997121,1.020572021762086,100.0,0.0,0.0,468704.375,-0.3483665288642624
2017-09-01,4338.7099609375,93.08000183105469,121.58000183105469,137.62440490722656,99.69807434082031,,2519.360107421875,1.027999997138977,55700949056.0,527351.375,7579966.508149497,247531.63265306124,254.38724208487972,38.99930435184233,86.70719403275237,30.07019858400167,8.614714424595729,77.7310745853786,2.563376603347382,0.8447416442365141,75.21383992954547,2.0010478013495527,1.7869685281900023,52.825743800127334,1.2600908709239367,1.0485125292622943,54.582388244870785,0.0,0.0,100.0,0.410003662109375,0.050000011920928955,-7.753559989298775,1.9302978562167672,-0.5129685463857947,-3.369891808976022,-2.3118471804970397,,19.240201305713466,0.7814686169200558,95.15567476887021,75.57982719829019,76.34932712654461,-0.19000244140625,-0.07499998807907104,273.9554914760243,13.946929626503278,28.713275007530644,9.277384764949247,2.7605594189894886,0.8551363872276643,57.41625006357722,2.154974555299518,1.598273963914654,58.88071795070291,1.3570209379180855,0.9476740202076511,100.0,0.0,0.0,549326.5714285715,0.7818835566510093
2017-10-01,6468.39990234375,94.55000305175781,120.66999816894531,144.279052734375,99.6631088256836,,2575.260009765625,1.1230000257492065,58009357952.0,609025.875,9169980.725295208,281688.08928571426,388.337434893549,36.213639755282166,91.4701335321701,31.915177423983693,7.999377679981748,79.95874522678314,2.8556102621903148,0.7844029553624774,78.45054650955808,1.8581158155388704,1.7243281806128148,51.867267640049256,1.1700843801436556,0.9761163139676103,54.51887064215975,0.0,0.0,100.0,1.470001220703125,0.09500002861022949,49.08578726350426,2.218813506615125,4.835369011502277,-0.7484813689786707,-0.03507140470656589,,20.976533543205367,13.798824928580533,86.70719403275237,77.7310745853786,75.21383992954547,0.410003662109375,0.050000011920928955,254.38724208487972,38.99930435184233,30.07019858400167,8.614714424595729,2.563376603347382,0.8447416442365141,52.825743800127334,2.0010478013495527,1.7869685281900023,54.582388244870785,1.2600908709239367,1.0485125292622943,100.0,0.0,0.0,527351.375,0.2591731358216845
2017-11-01,10233.599609375,93.01000213623047,121.0999984741211,147.1238250732422,100.39442443847656,1.0081000328063965,2647.580078125,1.2380000352859497,140735010304.0,676413.4285714285,9682815.395213202,302686.14285714284,629.5418829033848,33.62695120133344,94.92935290803736,34.80124106222593,7.427993559983052,82.41030502580655,2.8548361248100913,0.7283741728365862,79.67258094466418,1.75610756479865,1.6011618819976137,52.307614644229645,1.1387437539043208,0.9063937201127811,55.68054804978838,0.0,0.0,100.0,-1.5400009155273438,0.11500000953674316,58.20913616777115,2.8082627806563343,1.9717154257344216,0.3563440057186007,0.7337876787208097,,5.592538144636983,7.454363308251355,91.4701335321701,79.95874522678314,78.45054650955808,1.470001220703125,0.09500002861022949,388.337434893549,36.213639755282166,31.915177423983693,7.999377679981748,2.8556102621903148,0.7844029553624774,51.867267640049256,1.8581158155388704,1.7243281806128148,54.51887064215975,1.1700843801436556,0.9761163139676103,100.0,0.0,0.0,609025.875,1.6696421699193653
2017-12-01,14156.400390625,92.12000274658203,123.6500015258789,147.70225524902344,102.00614166259766,1.0122599601745605,2673.610107421875,1.3550000190734863,410336495104.0,839846.125,12881920.789215412,374783.4285714286,864.7746613567144,31.22502611552391,96.5150628340491,34.174725936129434,6.897422591412834,83.20656980779191,2.69223569987946,0.6763474462054014,79.92190137887833,1.812814385295733,1.4867931761406414,54.94030279487493,1.172527573205519,0.8416513115332968,58.213676158042134,0.0002971376691545759,0.0,100.0,-0.8899993896484375,0.11699998378753662,38.33256069209823,0.9831630594270502,0.3931587392411062,2.1057003170010358,1.6053851925898366,0.41265025620358387,33.039000160880086,23.819156382164852,94.92935290803736,82.41030502580655,79.67258094466418,-1.5400009155273438,0.11500000953674316,629.5418829033848,33.62695120133344,34.80124106222593,7.427993559983052,2.8548361248100913,0.7283741728365862,52.307614644229645,1.75610756479865,1.6011618819976137,55.68054804978838,1.1387437539043208,0.9063937201127811,100.0,0.0,0.0,676413.4285714285,2.1340840483823262
2018-01-01,10221.099609375,89.12999725341797,127.6500015258789,160.97259521484375,99.09593963623047,0.9902740120887756,2823.81005859375,1.4299999475479126,416247858176.0,696700.875,17371401.009950723,301081.51785714284,803.0050426883778,310.0875800537007,72.14179900951936,42.46224202439698,6.40474954916906,86.89350552810862,3.4478145760180925,0.6280369143335871,84.59127090817046,1.9690419292031807,1.3805936635591671,58.78376541787845,1.088775603690839,0.9894049340214318,52.3908093610288,0.00027591354992924903,0.0015704248632703508,14.943823296786988,-2.9900054931640625,0.07499992847442627,-27.79873889308847,5.617870412552817,8.984520881855707,3.234937283169237,-2.8529674575803132,-2.1719665847489966,34.851015575983446,-19.665199978349413,96.5150628340491,83.20656980779191,79.92190137887833,-0.8899993896484375,0.11699998378753662,864.7746613567144,31.22502611552391,34.174725936129434,6.897422591412834,2.69223569987946,0.6763474462054014,54.94030279487493,1.812814385295733,1.4867931761406414,58.213676158042134,1.172527573205519,0.8416513115332968,100.0,0.0002971376691545759,0.0,839846.125,2.587355160481633
2018-02-01,10397.900390625,90.61000061035156,125.0,158.89157104492188,95.88235473632812,0.9989029765129089,2713.830078125,1.6180000305175781,229717780480.0,446412.5714285714,21892022.113420907,195461.73469387757,758.2761668713508,287.9384671927221,72.47806923955835,39.42922473694005,13.802980329139128,74.07024504807765,3.2015421063025147,0.7318217183041791,81.39450732408778,1.8283960771172392,1.471265653724863,55.4116217437421,1.0110059177129218,1.148274931584354,46.821418253301665,0.0008725600409438242,0.00145825165875104,37.435887294458595,1.4800033569335938,0.18800008296966553,1.7297628240295682,-3.89473718793677,-1.292781648419361,-2.0759902030566435,-3.242902697829031,0.8713713900188491,26.023353561872597,-35.08012843663813,72.14179900951936,86.89350552810862,84.59127090817046,-2.9900054931640625,0.07499992847442627,803.0050426883778,310.0875800537007,42.46224202439698,6.40474954916906,3.4478145760180925,0.6280369143335871,58.78376541787845,1.9690419292031807,1.3805936635591671,52.3908093610288,1.088775603690839,0.9894049340214318,14.943823296786988,0.00027591354992924903,0.0015704248632703508,696700.875,1.0097248873819624
2018-03-01,6973.52978515625,89.97000122070312,125.79000091552734,152.16375732421875,98.63069915771484,1.0007699728012085,2640.8701171875,1.6699999570846558,193751709184.0,423815.85714285716,24694699.75825995,185128.42857142858,704.1135835233972,511.96933421243835,57.90012944465591,36.612851541444336,18.028478944022048,67.00578338073723,2.9728605272809068,1.1601068613326753,71.9304133749326,1.7542249941465324,1.3661752498873727,56.217948242394506,1.135101525118193,1.0662552936140428,51.563722675904,0.0009435912014692339,0.0013540908259831086,41.067092408582,-0.6399993896484375,0.05199992656707764,-32.93328919130871,-2.688449860055664,-4.234216879132646,0.6320007324218668,2.8663714287624042,0.18690466764019753,12.802278520999932,-5.286613330549073,72.47806923955835,74.07024504807765,81.39450732408778,1.4800033569335938,0.18800008296966553,758.2761668713508,287.9384671927221,39.42922473694005,13.802980329139128,3.2015421063025147,0.7318217183041791,55.4116217437421,1.8283960771172392,1.471265653724863,46.821418253301665,1.0110059177129218,1.148274931584354,37.435887294458595,0.0008725600409438242,0.00145825165875104,446412.5714285714,-1.2887817362424105
2018-04-01,9240.5498046875,91.83999633789062,124.58999633789062,153.18154907226562,96.55950927734375,0.9989190101623535,2648.050048828125,1.7630000114440918,196550010624.0,430125.625,27733741.489878114,185517.34693877553,815.7497575239582,475.4000960544071,63.18009913900726,34.510500119957236,16.740730448020475,67.33594440075697,2.8332127573356187,1.0772420855231986,72.45225609776742,1.6289232088503514,1.3543059161551831,54.60268523113622,1.0540228447526079,1.1380363355252607,48.08368561559539,0.0008761918299357173,0.0013895816697596709,38.670759899588944,1.8699951171875,0.09300005435943604,32.50893147910252,0.27187749953683227,0.6688792166706481,-0.9539745360543916,-2.0999444372377107,-0.18495385444808887,12.306453455064425,0.21008030497968733,57.90012944465591,67.00578338073723,71.9304133749326,-0.6399993896484375,0.05199992656707764,704.1135835233972,511.96933421243835,36.612851541444336,18.028478944022048,2.9728605272809068,1.1601068613326753,56.217948242394506,1.7542249941465324,1.3661752498873727,51.563722675904,1.135101525118193,1.0662552936140428,41.067092408582,0.0009435912014692339,0.0013540908259831086,423815.85714285716,-1.3154421905159102
2018-05-01,7494.169921875,93.98999786376953,123.0999984741211,161.87147521972656,98.48837280273438,0.9980030059814453,2705.27001953125,1.8700000047683716,197611709696.0,441394.375,30906613.720272604,201502.5892857143,757.4819177008184,566.184366537128,57.22604909717947,36.13260516161208,15.544963987447584,69.9193204258323,3.2515494280588557,1.0002962222715415,76.47383502282564,1.5125715510753264,1.3639981981276368,52.58247436880083,1.1165114647981806,1.056748025844885,51.374972459814536,0.0008136066992260231,0.0013557547062702804,37.50443320161711,2.1500015258789062,0.10699999332427979,-18.89909063556592,2.16083418545836,5.672958786545057,-1.1959209467577336,1.9975904391253962,-0.09169954436639705,11.440476689928335,8.616575544395966,63.18009913900726,67.33594440075697,72.45225609776742,1.8699951171875,0.09300005435943604,815.7497575239582,475.4000960544071,34.510500119957236,16.740730448020475,2.8332127573356187,1.0772420855231986,54.60268523113622,1.6289232088503514,1.3543059161551831,48.08368561559539,1.0540228447526079,1.1380363355252607,38.670759899588944,0.0008761918299357173,0.0013895816697596709,430125.625,-1.1155047865746062
2018-06-01,6404.0,94.62999725341797,118.6500015258789,163.3752899169922,99.1126708984375,0.9991919994354248,2718.3701171875,1.8799999952316284,130214179584.0,415031.28571428574,36986653.81690717,191542.9107142857,703.3760664364743,603.6119062041188,53.81656764716799,34.487426054086214,14.434609416915615,70.49466712097124,3.1267112330021964,0.9288464921092885,77.09694806319752,1.4045307259985174,1.5844266802786762,46.99065711170132,1.0813533670056767,0.9812660239988217,52.42621938500521,0.0008404200388512709,0.0012589150843938318,40.03267651484673,0.6399993896484375,0.009999990463256836,-14.546906905498158,0.48424362676078303,0.9290177254666521,-3.614944763120931,0.6338799981532306,0.11913726179715312,19.67229458284676,-4.942705007778613,57.22604909717947,69.9193204258323,76.47383502282564,2.1500015258789062,0.10699999332427979,757.4819177008184,566.184366537128,36.13260516161208,15.544963987447584,3.2515494280588557,1.0002962222715415,52.58247436880083,1.5125715510753264,1.3639981981276368,51.374972459814536,1.1165114647981806,1.056748025844885,37.50443320161711,0.0008136066992260231,0.0013557547062702804,441394.375,-0.8800762341633463
2018-07-01,7780.43994140625,94.48999786376953,115.98999786376953,168.3033447265625,97.69429016113281,0.9995070099830627,2816.2900390625,1.9850000143051147,141441939792.0,429247.875,38773308.86949391,202266.10204081633,751.4520575057439,560.4967700466817,57.2775432794627,39.018318612722915,13.403565887135928,74.43135435702999,3.2553786313284903,0.8625003141014822,79.05474333919685,1.304207102712909,1.6612536075522975,43.97991510048607,1.0041138407909855,1.0124885035206692,49.79235711112539,0.00080289078947889,0.001168992578365701,40.71695124425674,-0.1399993896484375,0.10500001907348633,21.49344068404513,3.602155617289915,3.016401569707483,-2.2418909632539674,-1.4310791187921112,0.031526528216385685,4.830539852107507,5.598323261635008,53.81656764716799,70.49466712097124,77.09694806319752,0.6399993896484375,0.009999990463256836,703.3760664364743,603.6119062041188,34.487426054086214,14.434609416915615,3.1267112330021964,0.9288464921092885,46.99065711170132,1.4045307259985174,1.5844266802786762,52.42621938500521,1.0813533670056767,0.9812660239988217,40.03267651484673,0.0008404200388512709,0.0012589150843938318,415031.28571428574,-0.9477632277731228
2018-08-01,7037.580078125,95.13999938964844,113.51000213623047,178.0323944091797,98.9788818359375,1.0035099983215332,2901.52001953125,2.055000066757202,132292770000.0,457906.125,47668522.29213913,215929.69642857142,697.776910541048,573.5227052777224,54.88689698782379,42.31915160243914,12.446168323769076,77.27363166956886,3.71778370642054,0.8008931488085193,82.27593664101656,1.2110494525191295,1.719735187551352,41.32168007029017,1.0241479717919642,0.9401678961263357,52.13764183849482,0.0010314691858354307,0.0010854931084824367,48.72402255836083,0.6500015258789062,0.0700000524520874,-9.547787385747553,3.0263211276748248,5.780663300793987,-2.1381117106768266,1.314909676590048,0.4004962745121965,22.941589670836173,6.755256689031275,57.2775432794627,74.43135435702999,79.05474333919685,-0.1399993896484375,0.10500001907348633,751.4520575057439,560.4967700466817,39.018318612722915,13.403565887135928,3.2553786313284903,0.8625003141014822,43.97991510048607,1.304207102712909,1.6612536075522975,49.79235711112539,1.0041138407909855,1.0124885035206692,40.71695124425674,0.00080289078947889,0.001168992578365701,429247.875,-0.8043618106737442
2018-09-01,6625.56005859375,95.19000244140625,112.76000213623047,177.21214294433594,96.1421890258789,1.0003600120544434,2913.97998046875,2.1500000953674316,129745370000.0,465822.71428571426,50568828.55121326,228836.48214285713,647.9357026452589,561.9867991529743,53.55183507061585,40.186352269229204,11.557156300642713,77.66452909733307,3.4522277273905013,0.8022758856681786,81.14290270654159,1.1245459201963346,1.6504683884405413,40.52396835203083,0.9509945452353953,1.0756339614072112,46.9249565037872,0.0009577928154186143,0.0012329569055258228,43.719864768747186,0.0500030517578125,0.09500002861022949,-5.8545695389234265,0.42942874264617625,-0.46073158065746966,-0.6607347245927042,-2.8659576239308815,-0.31389684929482575,6.084321727658026,5.977309248223395,54.88689698782379,77.27363166956886,82.27593664101656,0.6500015258789062,0.0700000524520874,697.776910541048,573.5227052777224,42.31915160243914,12.446168323769076,3.71778370642054,0.8008931488085193,41.32168007029017,1.2110494525191295,1.719735187551352,52.13764183849482,1.0241479717919642,0.9401678961263357,48.72402255836083,0.0010314691858354307,0.0010854931084824367,457906.125,-0.5342100597986682
2018-10-01,6317.60986328125,97.12999725341797,115.1500015258789,162.2709503173828,93.32681274414062,0.9881219863891602,2711.739990234375,2.2780001163482666,118436880000.0,468178.375,51683644.46305757,239846.14285714287,601.6545810277404,543.8413274500833,52.52350327704275,37.31589853571283,25.177358724480737,59.711879603820876,3.2056400325768943,1.812198510045675,63.88487802761125,1.2149354537286274,1.532577789266217,44.21945760684754,0.883066363432867,1.1999012700022875,42.394627225990355,0.0008893790428887133,0.002019033245508493,30.57953806744642,1.9399948120117188,0.12800002098083496,-4.647911913696568,-6.94033560936963,-8.43124651545255,2.119545356837582,-2.928346348532229,-1.2233621414104667,2.204551585993908,4.811147510742053,53.55183507061585,77.66452909733307,81.14290270654159,0.0500030517578125,0.09500002861022949,647.9357026452589,561.9867991529743,40.186352269229204,11.557156300642713,3.4522277273905013,0.8022758856681786,40.52396835203083,1.1245459201963346,1.6504683884405413,46.9249565037872,0.9509945452353953,1.0756339614072112,43.719864768747186,0.0009577928154186143,0.0012329569055258228,465822.71428571426,-0.43697040632206136
2018-11-01,4017.2685546875,97.2699966430664,115.54000091552734,161.84097290039062,94.97611236572266,0.9918230175971985,2760.169921875,2.308000087738037,158359524484.0,484126.85714285716,46617742.32548889,269371.25,558.6792538114732,669.3056118174882,45.49561394841161,38.10975804320656,23.3789759584464,61.978439891415036,2.9766657445356874,1.7134684319704259,63.46653704378957,1.156011449151471,1.4231079471757728,44.82194390836158,0.9377973104435215,1.1141940364306955,45.70181603699553,0.0010902113403994003,0.001874816585115029,36.7690075030322,0.1399993896484375,0.029999971389770508,-36.41157587086258,1.7859356654779779,-0.2649749792869249,0.3386881324189961,1.7672302022181618,0.37455205521363943,-9.801750999176706,12.31001957802711,52.52350327704275,59.711879603820876,63.88487802761125,1.9399948120117188,0.12800002098083496,601.6545810277404,543.8413274500833,37.31589853571283,25.177358724480737,3.2056400325768943,1.812198510045675,44.21945760684754,1.2149354537286274,1.532577789266217,42.394627225990355,0.883066363432867,1.1999012700022875,30.57953806744642,0.0008893790428887133,0.002019033245508493,468178.375,-0.3410501112794079
2018-12-01,3742.700439453125,96.16999816894531,121.25,147.4026336669922,100.3083267211914,1.0137219429016113,2506.85009765625,2.299999952316284,168826809069.0,440015.125,37921687.24548074,262448.4285714286,518.7735928249394,641.1100763472658,44.72634684090188,35.387632468691805,39.803322262753795,47.06368285265614,2.7640467627831384,2.6223877749295696,51.31496063733584,1.4812962802458414,1.3214573795203606,52.851461814500205,1.251684242231038,1.0346087481142172,54.74732449063844,0.002576548052114646,0.0017409011147496696,59.677553864193975,-1.0999984741210938,-0.00800013542175293,-6.834696548081121,-9.177689467997252,-8.921312677899495,4.942010593064916,5.61426891736323,2.2079468731695195,-18.65396015811229,-2.5699926879989676,45.49561394841161,61.978439891415036,63.46653704378957,0.1399993896484375,0.029999971389770508,558.6792538114732,669.3056118174882,38.10975804320656,23.3789759584464,2.9766657445356874,1.7134684319704259,44.82194390836158,1.156011449151471,1.4231079471757728,45.70181603699553,0.9377973104435215,1.1141940364306955,36.7690075030322,0.0010902113403994003,0.001874816585115029,484126.85714285716,-0.12065580324444408
2019-01-01,3457.792724609375,95.58000183105469,124.75,161.14447021484375,101.16106414794922,1.0064899921417236,2704.10009765625,2.3399999141693115,167335706864.0,427051.0,41778870.96697098,291200.8775510204,481.71833619458664,615.6670505255861,43.89691552521304,46.949230149499535,36.960227815414235,55.952250542639746,3.5481746045737403,2.4350743624346007,59.30180449014222,1.6254894030854241,1.2270675666974777,56.98359122374108,1.2231880411258074,0.960708123248916,56.00944134063358,0.0023925089055350283,0.0021331189465452426,52.86578975854757,-0.589996337890625,0.039999961853027344,-7.612356891843053,7.868440166582613,9.322653337997156,2.8865979381443196,0.8501162910712345,-0.7134057628453205,10.171445422565984,10.95546623620438,44.72634684090188,47.06368285265614,51.31496063733584,-1.0999984741210938,-0.00800013542175293,518.7735928249394,641.1100763472658,35.387632468691805,39.803322262753795,2.7640467627831384,2.6223877749295696,52.851461814500205,1.4812962802458414,1.3214573795203606,54.74732449063844,1.251684242231038,1.0346087481142172,59.677553864193975,0.002576548052114646,0.0017409011147496696,440015.125,-0.3527939900463172
2019-02-01,3854.785400390625,96.16000366210938,123.98999786376953,165.96463012695312,99.54376220703125,1.0100669860839844,2784.489990234375,2.382999897003174,199100675597.0,476799.71428571426,43520621.059498474,324576.9183673469,475.66650330791975,571.6908326309014,45.41587545969169,49.337848894401354,34.32021154288465,58.97560693674857,3.639030697969143,2.261140479403558,61.67669697321518,1.509383017150751,1.1937057502355484,55.839195344303114,1.1358174667596783,1.0076076816538484,52.99076889157351,0.002477114979586865,0.001980753307506297,55.56725367500965,0.5800018310546875,0.042999982833862305,11.481101020191954,2.9728889343927145,2.9912040454648903,-0.6092201492829408,-1.5987395491932066,0.35539289711656874,4.16897357974193,11.461517938069665,43.89691552521304,55.952250542639746,59.30180449014222,-0.589996337890625,0.039999961853027344,481.71833619458664,615.6670505255861,46.949230149499535,36.960227815414235,3.5481746045737403,2.4350743624346007,56.98359122374108,1.6254894030854241,1.2270675666974777,56.00944134063358,1.2231880411258074,0.960708123248916,52.86578975854757,0.0023925089055350283,0.0021331189465452426,427051.0,-0.812766835895527
2019-03-01,4105.404296875,97.27999877929688,122.01000213623047,172.1647186279297,105.10545349121094,1.0005589723587036,2834.39990234375,2.328000068664551,297952790260.0,508879.75,44691867.89630013,303414.3214285714,459.5916742490951,530.8557731572656,46.40242906906436,49.37871055261376,31.86876786125003,60.77568377086758,3.8219633981839585,2.0996304451604466,64.54281565561385,1.401569944497126,1.249869320042942,52.860722221379994,1.4519513108611075,0.9356357043928593,60.81249820780517,0.0023001781953306604,0.0025184147659187586,47.73547410682816,1.1199951171875,-0.05499982833862305,6.501500614248945,1.7924256249588488,3.7357890631478874,-1.5968995577486211,5.58718212057574,-0.9413250661862715,2.6912456860402,-6.520056030239429,45.41587545969169,58.97560693674857,61.67669697321518,0.5800018310546875,0.042999982833862305,475.66650330791975,571.6908326309014,49.337848894401354,34.32021154288465,3.639030697969143,2.261140479403558,55.839195344303114,1.509383017150751,1.1937057502355484,52.99076889157351,1.1358174667596783,1.0076076816538484,55.56725367500965,0.002477114979586865,0.001980753307506297,476799.71428571426,1.311318685601439
2019-04-01,5350.7265625,97.4800033569336,121.19999694824219,181.9630584716797,103.00334930419922,1.0060490369796753,2945.830078125,2.368000030517578,445364556718.0,553896.7142857143,45352496.8890874,368548.9464285714,515.7152879188026,492.9375036460324,51.12911918071592,53.81095806894492,29.592427299732172,64.51891350822088,4.2488474300101045,1.9496568419347005,68.54633381864255,1.301457805604474,1.218450453467609,51.6470312329432,1.348240502942457,1.0189548817227778,56.955184674505574,0.0025280272257335906,0.0023385279969245615,51.94695446921819,0.20000457763671875,0.039999961853027344,30.33373026312973,3.9313498313737982,5.6912588838399,-0.6638842503124187,-1.9999953543680782,0.5486997541013894,1.4781861306852218,21.467221683315874,46.40242906906436,60.77568377086758,64.54281565561385,1.1199951171875,-0.05499982833862305,459.5916742490951,530.8557731572656,49.37871055261376,31.86876786125003,3.8219633981839585,2.0996304451604466,52.860722221379994,1.401569944497126,1.249869320042942,60.81249820780517,1.4519513108611075,0.9356357043928593,47.73547410682816,0.0023001781953306604,0.0025184147659187586,508879.75,1.9756481249987354
2019-05-01,8574.501953125,97.75,123.33000183105469,166.9962615966797,110.05948638916016,1.0034730434417725,2752.06005859375,2.2929999828338623,724157870864.0,602359.25,49828895.91097402,371223.2244897959,709.1481523978166,457.7276819570301,60.77323152294924,49.96731820687743,41.31939817341202,54.73668041549398,3.9453583278665256,2.879452558582222,57.80904985514508,1.3606397396907617,1.1314182782199227,54.599039424913066,1.7559474016580625,0.9461723901711508,64.98406943199825,0.0023474538524669054,0.0023554898212801525,49.91456447949711,0.26999664306640625,-0.07500004768371582,60.249301715742455,-6.57777313668354,-8.225184276801656,1.7574298155486723,6.850395771230788,-0.2560504948781017,9.870237206198262,0.7256235805690459,51.12911918071592,64.51891350822088,68.54633381864255,0.20000457763671875,0.039999961853027344,515.7152879188026,492.9375036460324,53.81095806894492,29.592427299732172,4.2488474300101045,1.9496568419347005,51.6470312329432,1.301457805604474,1.218450453467609,56.955184674505574,1.348240502942457,1.0189548817227778,51.94695446921819,0.0025280272257335906,0.0023385279969245615,553896.7142857143,2.300956622360895
