Date,Prev_RSI_BTC,Prev_RSI_SPX,Prev_RSI_NDX,Prev_DXY_Trend,Prev_Rate_Trend,Prev_BTC_AG,Prev_BTC_AL,Prev_SPX_AG,Prev_SPX_AL,Prev_NDX_AG,Prev_NDX_AL,Prev_RSI_GLD,Prev_RSI_TLT,Prev_RSI_USDT,Prev_GLD_AG,Prev_GLD_AL,Prev_TLT_AG,Prev_TLT_AL,Prev_USDT_AG,Prev_USDT_AL,Prev_Active_Addresses
2017-03-01,81.07846082793475,70.50910287037037,71.27217706970495,1.6100006103515625,0.023000001907348633,57.5680969116445,13.434850509639066,34.431990971794995,14.401407228005604,2.4885315872076013,1.003057542690579,51.69366670729404,50.32913109441201,100.0,2.344428087220652,2.1908046338311324,1.3826677018890607,1.364583585432641,0.0,0.0,506529.4285714286
2017-04-01,72.57292636332811,70.40707778508514,72.61305216920411,-0.7700042724609375,0.2149999737739563,53.45608998938418,20.20235630470949,31.97256304523821,13.438443988505204,2.469518148465931,0.9314105753555377,51.25033805567674,49.48975462662432,100.0,2.1769689381334625,2.070747312573942,1.2839057231826991,1.3103801706737805,0.0,0.0,522764.75
2017-05-01,78.71125923285092,71.44603074448874,74.7099161338252,-1.2999954223632812,0.041999995708465576,69.35922467485229,18.759330854373097,31.223092861203337,12.478555132183404,2.554962090532818,0.8648812485444279,52.9953362863183,51.613549566035616,100.0,2.1678994012927353,1.9228367902472319,1.2979339503353857,1.216781587054225,0.0,0.0,539391.75
2017-06-01,88.29826539905028,72.76895145725453,77.26720938811641,-2.1300048828125,0.17000001668930054,131.4421298738584,17.419378650489303,30.964307489420953,11.587229765598876,2.729695938488621,0.8031040165055402,52.84628243454717,54.177520915107934,100.0,2.01304944405754,1.7962051549784566,1.3358832133694654,1.1298686165503518,0.0,0.0,615103.5714285715
2017-07-01,89.36660616406321,73.3287248838946,71.87683902171506,-1.2599945068359375,0.042999982833862305,135.94127601010067,16.175137318311496,29.581847188837315,10.759570496627529,2.5347176571680055,0.9917558100391847,50.2100617108408,55.26275090509257,100.0,1.8692601980534302,1.8536195084453972,1.2960044310738226,1.0491637153681839,0.0,0.0,555796.0
2017-08-01,91.13509276517173,75.51769251076271,74.95918886653727,-2.8000030517578125,0.06000000238418579,154.4097562950935,15.019770367003531,30.818153583831077,9.991029746868419,2.7567447476437286,0.9209161093221,52.86864778301848,54.1110673821207,100.0,1.9307418522591564,1.7212181149850119,1.203432685997121,1.020572021762086,0.0,0.0,468704.375
2017-09-01,95.15567476887021,75.57982719829019,76.34932712654461,-0.19000244140625,-0.07499998807907104,273.9554914760243,13.946929626503278,28.713275007530644,9.277384764949247,2.7605594189894886,0.8551363872276643,57.41625006357722,58.88071795070291,100.0,2.154974555299518,1.598273963914654,1.3570209379180855,0.9476740202076511,0.0,0.0,549326.5714285715
2017-10-01,86.70719403275237,77.7310745853786,75.21383992954547,0.410003662109375,0.050000011920928955,254.38724208487972,38.99930435184233,30.07019858400167,8.614714424595729,2.563376603347382,0.8447416442365141,52.825743800127334,54.582388244870785,100.0,2.0010478013495527,1.7869685281900023,1.2600908709239367,1.0485125292622943,0.0,0.0,527351.375
2017-11-01,91.4701335321701,79.95874522678314,78.45054650955808,1.470001220703125,0.09500002861022949,388.337434893549,36.213639755282166,31.915177423983693,7.999377679981748,2.8556102621903148,0.7844029553624774,51.867267640049256,54.51887064215975,100.0,1.8581158155388704,1.7243281806128148,1.1700843801436556,0.9761163139676103,0.0,0.0,609025.875
2017-12-01,94.92935290803736,82.41030502580655,79.67258094466418,-1.5400009155273438,0.11500000953674316,629.5418829033848,33.62695120133344,34.80124106222593,7.427993559983052,2.8548361248100913,0.7283741728365862,52.307614644229645,55.68054804978838,100.0,1.75610756479865,1.6011618819976137,1.1387437539043208,0.9063937201127811,0.0,0.0,676413.4285714285
2018-01-01,96.5150628340491,83.20656980779191,79.92190137887833,-0.8899993896484375,0.11699998378753662,864.7746613567144,31.22502611552391,34.174725936129434,6.897422591412834,2.69223569987946,0.6763474462054014,54.94030279487493,58.213676158042134,100.0,1.812814385295733,1.4867931761406414,1.172527573205519,0.8416513115332968,0.0002971376691545759,0.0,839846.125
2018-02-01,72.14179900951936,86.89350552810862,84.59127090817046,-2.9900054931640625,0.07499992847442627,803.0050426883778,310.0875800537007,42.46224202439698,6.40474954916906,3.4478145760180925,0.6280369143335871,58.78376541787845,52.3908093610288,14.943823296786988,1.9690419292031807,1.3805936635591671,1.088775603690839,0.9894049340214318,0.00027591354992924903,0.0015704248632703508,696700.875
2018-03-01,72.47806923955835,74.07024504807765,81.39450732408778,1.4800033569335938,0.18800008296966553,758.2761668713508,287.9384671927221,39.42922473694005,13.802980329139128,3.2015421063025147,0.7318217183041791,55.4116217437421,46.821418253301665,37.435887294458595,1.8283960771172392,1.471265653724863,1.0110059177129218,1.148274931584354,0.0008725600409438242,0.00145825165875104,446412.5714285714
2018-04-01,57.90012944465591,67.00578338073723,71.9304133749326,-0.6399993896484375,0.05199992656707764,704.1135835233972,511.96933421243835,36.612851541444336,18.028478944022048,2.9728605272809068,1.1601068613326753,56.217948242394506,51.563722675904,41.067092408582,1.7542249941465324,1.3661752498873727,1.135101525118193,1.0662552936140428,0.0009435912014692339,0.0013540908259831086,423815.85714285716
2018-05-01,63.18009913900726,67.33594440075697,72.45225609776742,1.8699951171875,0.09300005435943604,815.7497575239582,475.4000960544071,34.510500119957236,16.740730448020475,2.8332127573356187,1.0772420855231986,54.60268523113622,48.08368561559539,38.670759899588944,1.6289232088503514,1.3543059161551831,1.0540228447526079,1.1380363355252607,0.0008761918299357173,0.0013895816697596709,430125.625
2018-06-01,57.22604909717947,69.9193204258323,76.47383502282564,2.1500015258789062,0.10699999332427979,757.4819177008184,566.184366537128,36.13260516161208,15.544963987447584,3.2515494280588557,1.0002962222715415,52.58247436880083,51.374972459814536,37.50443320161711,1.5125715510753264,1.3639981981276368,1.1165114647981806,1.056748025844885,0.0008136066992260231,0.0013557547062702804,441394.375
